Item1.X,Item1.Y,Item1.Brightness,Item2
-104,-6,98,1571.230016
-161,-9,104,1571.240032
-110,-6,113,1571.250016
-167,-10,115,1571.260032
-112,-6,111,1571.270016
-168,-8,77,1571.280032
-111,-5,59,1571.290016
-160,-7,41,1571.300032
-100,-4,65,1571.310016
-147,-6,92,1571.320032
-97,-3,108,1571.330016
-146,-5,114,1571.340032
-97,-5,110,1571.350016
-152,-7,111,1571.360032
-107,-6,114,1571.370016
-168,-10,109,1571.380032
-113,-7,113,1571.390016
-168,-11,107,1571.400032
-114,-6,108,1571.410016
-113,-7,117,1571.420032
-169,-8,101,1571.430016
-112,-5,108,1571.440032
-168,-7,112,1571.450016
-111,-6,119,1571.460032
-168,-7,119,1571.470016
-112,-4,112,1571.480032
-167,-7,110,1571.490016
-113,-4,110,1571.500032
-169,-6,111,1571.510016
-114,-3,109,1571.520032
-170,-4,112,1571.530016
-114,-3,107,1571.540032
-173,-5,103,1571.550016
-115,-3,107,1571.560032
-173,-6,109,1571.570016
-115,-5,107,1571.580032
-173,-10,116,1571.590016
-115,-6,113,1571.600032
-115,-5,104,1571.610016
-171,-10,95,1571.620032
-114,-7,95,1571.630016
-172,-9,92,1571.640032
-115,-6,91,1571.650016
-169,-7,97,1571.660032
-112,-5,94,1571.670016
-168,-8,96,1571.680032
-112,-3,102,1571.690016
-168,-6,107,1571.700032
-112,-4,106,1571.710016
-171,-7,116,1571.720032
-114,-6,112,1571.730016
-173,-9,110,1571.740032
-115,-7,106,1571.750016
-171,-11,105,1571.760032
-114,-7,111,1571.770016
-113,-6,106,1571.780032
-171,-9,101,1571.790016
-114,-5,105,1571.800032
-170,-7,109,1571.810016
-115,-5,106,1571.820032
-174,-7,104,1571.830016
-116,-5,112,1571.840032
-175,-10,104,1571.850016
-117,-7,113,1571.860032
-174,-12,106,1571.870016
-116,-8,105,1571.880032
-174,-11,109,1571.890016
-115,-7,106,1571.900032
-174,-9,112,1571.910016
-116,-5,118,1571.920032
-174,-8,107,1571.930016
-117,-5,111,1571.940032
-175,-8,109,1571.950016
-117,-6,112,1571.960032
-117,-6,107,1571.970016
-175,-8,99,1571.980032
-117,-6,113,1571.990016
-175,-8,110,1572.000032
-116,-4,114,1572.010016
-174,-6,112,1572.020032
-116,-3,104,1572.030016
-174,-6,108,1572.040032
-116,-4,109,1572.050016
-174,-5,100,1572.060032
-117,-4,109,1572.070016
-175,-6,101,1572.080032
-118,-4,107,1572.090016
-176,-8,106,1572.100032
-117,-6,104,1572.110016
-176,-7,103,1572.120032
-117,-6,98,1572.130016
-176,-8,95,1572.140032
-116,-6,105,1572.150016
-116,-6,104,1572.160032
-175,-8,117,1572.170016
-116,-5,106,1572.180032
-175,-8,109,1572.190016
-117,-5,108,1572.200032
-176,-7,108,1572.210016
-117,-6,106,1572.220032
-175,-8,102,1572.230016
-117,-5,104,1572.240032
-175,-9,117,1572.250016
-116,-7,79,1572.260032
-170,-9,49,1572.270016
-108,-5,45,1572.280032
-154,-8,72,1572.290016
-101,-4,92,1572.300032
-150,-5,108,1572.310016
-100,0,114,1572.320032
-102,0,111,1572.330016
-158,0,111,1572.340032
-112,1,110,1572.350016
-174,0,110,1572.360032
-116,0,104,1572.370016
-176,-2,110,1572.380032
-117,-3,112,1572.390016
-176,-6,110,1572.400032
-118,-6,108,1572.410016
-176,-8,111,1572.420032
-118,-5,114,1572.430016
-177,-7,101,1572.440032
-118,-5,117,1572.450016
-175,-8,114,1572.460032
-117,-5,117,1572.470016
-176,-8,115,1572.480032
-117,-5,113,1572.490016
-174,-7,110,1572.500032
-118,-5,109,1572.510016
-117,-6,107,1572.520032
-177,-7,111,1572.530016
-117,-5,106,1572.540032
-175,-7,115,1572.550016
-117,-5,113,1572.560032
-174,-8,109,1572.570016
-116,-4,121,1572.580032
-172,-8,104,1572.590016
-116,-4,110,1572.600032
-174,-8,108,1572.610016
-116,-5,109,1572.620032
-173,-7,115,1572.630016
-117,-6,113,1572.640032
-174,-6,115,1572.650016
-117,-5,110,1572.660032
-174,-8,106,1572.670016
-117,-5,106,1572.680032
-174,-6,118,1572.690016
-117,-4,114,1572.700032
-115,-3,102,1572.710016
-173,-6,103,1572.720032
-116,-4,112,1572.730016
-173,-6,108,1572.740032
-116,-4,111,1572.750016
-173,-8,107,1572.760032
-115,-6,108,1572.770016
-172,-11,103,1572.780032
-113,-8,108,1572.790016
-171,-11,112,1572.800032
-114,-8,110,1572.810016
-171,-10,103,1572.820032
-115,-6,102,1572.830016
-175,-8,109,1572.840032
-117,-4,106,1572.850016
-175,-7,111,1572.860032
-117,-5,106,1572.870016
-177,-8,109,1572.880032
-118,-7,112,1572.890016
-117,-7,106,1572.900032
-174,-12,99,1572.910016
-116,-7,103,1572.920032
-174,-10,104,1572.930016
-115,-7,109,1572.940032
-172,-10,113,1572.950016
-115,-7,113,1572.960032
-174,-8,109,1572.970016
-116,-6,110,1572.980032
-174,-9,105,1572.990016
-115,-7,106,1573.000032
-173,-8,108,1573.010016
-115,-6,96,1573.020032
-172,-9,102,1573.030016
-115,-6,106,1573.040032
-172,-10,101,1573.050016
-115,-5,105,1573.060032
-173,-8,111,1573.070016
-115,-4,108,1573.080032
-113,-5,93,1573.090016
-164,-5,92,1573.100032
-104,-2,86,1573.110016
-150,-3,91,1573.120032
-98,-2,112,1573.130016
-147,-2,116,1573.140032
-100,-2,106,1573.150016
-153,-3,111,1573.160032
-107,-2,112,1573.170016
-169,-6,111,1573.180032
-116,-3,106,1573.190016
-173,-6,118,1573.200032
-116,-4,108,1573.210016
-173,-6,112,1573.220032
-115,-5,121,1573.230016
-172,-7,116,1573.240032
-114,-5,116,1573.250016
-172,-9,111,1573.260032
-114,-5,109,1573.270016
-115,-5,110,1573.280032
-173,-10,117,1573.290016
-114,-6,109,1573.300032
-172,-10,116,1573.310016
-115,-6,110,1573.320032
-172,-9,114,1573.330016
-115,-7,118,1573.340032
-171,-10,106,1573.350016
-114,-5,116,1573.360032
-170,-8,106,1573.370016
-113,-5,104,1573.380032
-170,-8,107,1573.390016
-114,-4,96,1573.400032
-172,-8,111,1573.410016
-114,-5,109,1573.420032
-173,-9,105,1573.430016
-116,-7,107,1573.440032
-174,-10,105,1573.450016
-116,-7,107,1573.460032
-115,-8,103,1573.470016
-173,-11,104,1573.480032
-116,-7,104,1573.490016
-172,-10,103,1573.500032
-115,-6,104,1573.510016
-172,-9,107,1573.520032
-115,-4,116,1573.530016
-173,-7,116,1573.540032
-115,-4,108,1573.550016
-174,-6,104,1573.560032
-116,-3,116,1573.570016
-174,-7,87,1573.580032
-116,-5,77,1573.590016
-174,-6,77,1573.600032
-116,-3,106,1573.610016
-173,-6,119,1573.620032
-116,-5,110,1573.630016
-172,-7,107,1573.640032
-114,-5,115,1573.650016
-114,-5,104,1573.660032
-171,-8,113,1573.670016
-112,-5,118,1573.680032
-167,-8,113,1573.690016
-111,-4,122,1573.700032
-167,-6,112,1573.710016
-111,-5,110,1573.720032
-167,-6,113,1573.730016
-112,-4,110,1573.740032
-169,-5,111,1573.750016
-112,-3,110,1573.760032
-169,-6,116,1573.770016
-112,-4,110,1573.780032
-168,-6,104,1573.790016
-112,-6,108,1573.800032
-170,-9,113,1573.810016
-113,-6,113,1573.820032
-170,-11,99,1573.830016
-113,-7,102,1573.840032
-113,-7,110,1573.850016
-171,-8,100,1573.860032
-112,-5,114,1573.870016
-169,-8,106,1573.880032
-112,-5,104,1573.890016
-168,-6,106,1573.900032
-112,-5,104,1573.910016
-168,-5,106,1573.920032
-112,-4,105,1573.930016
-169,-5,104,1573.940032
-112,-4,109,1573.950016
-167,-9,105,1573.960032
-110,-5,99,1573.970016
-165,-9,101,1573.980032
-110,-7,100,1573.990016
-164,-9,102,1574.000032
-110,-5,113,1574.010016
-110,-4,109,1574.020032
-165,-6,101,1574.030016
-110,-4,113,1574.040032
-166,-7,114,1574.050016
-110,-5,110,1574.060032
-163,-8,109,1574.070016
-105,-5,105,1574.080032
-152,-6,103,1574.090016
-100,-4,102,1574.100032
-147,-4,115,1574.110016
-97,-2,119,1574.120032
-147,-4,111,1574.130016
-100,-4,118,1574.140032
-156,-6,110,1574.150016
-106,-5,116,1574.160032
-161,-10,106,1574.170016
-105,-5,108,1574.180032
-159,-8,100,1574.190016
-106,-6,111,1574.200032
-107,-4,112,1574.210016
-161,-8,111,1574.220032
-108,-5,111,1574.230016
-163,-7,114,1574.240032
-111,-5,113,1574.250016
-165,-7,107,1574.260032
-111,-5,116,1574.270016
-165,-7,107,1574.280032
-110,-4,110,1574.290016
-164,-6,112,1574.300032
-109,-5,108,1574.310016
-161,-10,116,1574.320032
-107,-7,110,1574.330016
-161,-11,110,1574.340032
-107,-7,107,1574.350016
-162,-11,117,1574.360032
-108,-7,106,1574.370016
-164,-9,112,1574.380032
-110,-5,110,1574.390016
-109,-5,108,1574.400032
-163,-7,114,1574.410016
-108,-5,108,1574.420032
-162,-7,113,1574.430016
-108,-4,111,1574.440032
-160,-6,108,1574.450016
-106,-4,114,1574.460032
-159,-7,118,1574.470016
-108,-4,112,1574.480032
-161,-5,122,1574.490016
-107,-3,112,1574.500032
-161,-7,121,1574.510016
-109,-5,116,1574.520032
-163,-7,110,1574.530016
-106,-5,119,1574.540032
-160,-8,110,1574.550016
-107,-7,105,1574.560032
-160,-10,113,1574.570016
-105,-5,108,1574.580032
-106,-5,116,1574.590016
-159,-8,117,1574.600032
-106,-5,117,1574.610016
-160,-8,106,1574.620032
-106,-5,112,1574.630016
-160,-8,115,1574.640032
-106,-5,112,1574.650016
-161,-10,114,1574.660032
-106,-6,108,1574.670016
-160,-10,106,1574.680032
-107,-5,95,1574.690016
-160,-7,108,1574.700032
-106,-5,105,1574.710016
-159,-6,113,1574.720032
-105,-5,119,1574.730016
-158,-7,108,1574.740032
-105,-6,119,1574.750016
-155,-11,118,1574.760032
-105,-7,109,1574.770016
-106,-8,109,1574.780032
-159,-11,113,1574.790016
-106,-6,109,1574.800032
-158,-9,106,1574.810016
-106,-5,115,1574.820032
-158,-9,111,1574.830016
-105,-6,108,1574.840032
-155,-10,110,1574.850016
-104,-6,110,1574.860032
-155,-9,117,1574.870016
-103,-5,112,1574.880032
-153,-9,105,1574.890016
-100,-4,101,1574.900032
-149,-4,109,1574.910016
-99,-3,108,1574.920032
-149,-3,112,1574.930016
-100,-2,115,1574.940032
-100,-1,103,1574.950016
-152,-1,103,1574.960032
-103,-2,111,1574.970016
-154,-3,110,1574.980032
-102,-2,119,1574.990016
-153,-5,117,1575.000032
-102,-4,111,1575.010016
-152,-6,109,1575.020032
-100,-5,111,1575.030016
-150,-6,105,1575.040032
-97,-5,110,1575.050016
-140,-7,110,1575.060032
-89,-6,111,1575.070016
-127,-7,113,1575.080032
-79,-4,111,1575.090016
-111,-7,109,1575.100032
-69,-4,124,1575.110016
-95,-5,121,1575.120032
-58,-4,129,1575.130016
-54,-3,120,1575.140032
-71,-3,115,1575.150016
-42,-3,120,1575.160032
-55,-3,112,1575.170016
-30,-2,116,1575.180032
-37,-2,106,1575.190016
-20,-1,103,1575.200032
-21,-2,112,1575.210016
-10,-1,106,1575.220032
-10,-1,107,1575.230016
-4,-1,112,1575.240032
-4,0,111,1575.250016
-1,0,112,1575.260032
-2,0,112,1575.270016
0,0,109,1575.280032
-1,0,107,1575.290016
0,0,112,1575.300032
0,0,110,1575.310016
0,0,111,1575.320032
0,0,106,1575.330016
0,0,114,1575.340032
0,0,115,1575.350016
0,0,111,1575.360032
0,0,111,1575.370016
0,0,109,1575.380032
0,0,106,1575.390016
0,0,107,1575.400032
0,0,108,1575.410016
0,-1,114,1575.420032
0,0,109,1575.430016
0,0,109,1575.440032
0,0,109,1575.450016
0,0,111,1575.460032
0,0,107,1575.470016
0,0,107,1575.480032
0,0,111,1575.490016
0,0,117,1575.500032
0,0,114,1575.510016
0,0,112,1575.520032
0,0,107,1575.530016
0,0,106,1575.540032
0,0,111,1575.550016
0,0,107,1575.560032
0,0,108,1575.570016
0,0,109,1575.580032
0,0,117,1575.590016
0,0,110,1575.600032
0,0,108,1575.610016
0,0,105,1575.620032
0,0,110,1575.630016
0,0,109,1575.640032
0,0,111,1575.650016
0,0,108,1575.660032
0,0,105,1575.670016
0,0,104,1575.680032
0,0,111,1575.690016
0,0,106,1575.700032
0,0,110,1575.710016
0,0,114,1575.720032
0,0,115,1575.730016
0,0,109,1575.740032
0,0,115,1575.750016
0,0,109,1575.760032
0,0,110,1575.770016
0,0,114,1575.780032
0,0,111,1575.790016
0,0,108,1575.800032
0,0,115,1575.810016
0,0,110,1575.820032
0,0,108,1575.830016
0,0,111,1575.840032
0,0,108,1575.850016
0,0,111,1575.860032
0,0,113,1575.870016
0,0,106,1575.880032
0,0,110,1575.890016
0,0,111,1575.900032
0,0,108,1575.910016
0,0,115,1575.920032
0,0,115,1575.930016
0,0,105,1575.940032
0,0,113,1575.950016
0,0,114,1575.960032
0,0,114,1575.970016
0,0,109,1575.980032
0,0,110,1575.990016
0,0,109,1576.000032
0,0,108,1576.010016
0,0,111,1576.020032
0,0,112,1576.030016
0,0,112,1576.040032
0,0,114,1576.050016
0,0,111,1576.060032
0,0,101,1576.070016
0,0,106,1576.080032
0,0,110,1576.090016
0,0,114,1576.100032
0,0,115,1576.110016
0,0,113,1576.120032
0,0,108,1576.130016
0,0,115,1576.140032
0,0,111,1576.150016
0,0,111,1576.160032
0,0,105,1576.170016
0,0,115,1576.180032
0,0,112,1576.190016
0,0,107,1576.200032
0,0,109,1576.210016
0,0,110,1576.220032
0,0,104,1576.230016
0,0,114,1576.240032
0,0,112,1576.250016
0,0,110,1576.260032
0,0,111,1576.270016
0,0,112,1576.280032
-1,0,110,1576.290016
-2,0,110,1576.300032
-5,0,107,1576.310016
-7,0,111,1576.320032
-17,0,116,1576.330016
-16,0,114,1576.340032
-32,0,118,1576.350016
-27,0,118,1576.360032
-49,0,115,1576.370016
-38,-1,108,1576.380032
-64,-1,113,1576.390016
-47,-1,113,1576.400032
-74,-2,102,1576.410016
-51,-1,110,1576.420032
-76,-1,112,1576.430016
-50,-1,120,1576.440032
-51,-2,118,1576.450016
-76,-3,107,1576.460032
-50,-2,107,1576.470016
-77,-5,109,1576.480032
-52,-2,102,1576.490016
-78,-5,104,1576.500032
-53,-4,105,1576.510016
-79,-4,105,1576.520032
-53,-3,97,1576.530016
-78,-4,110,1576.540032
-53,-3,108,1576.550016
-79,-5,111,1576.560032
-53,-2,114,1576.570016
-78,-4,114,1576.580032
-52,-3,105,1576.590016
-79,-4,106,1576.600032
-52,-3,119,1576.610016
-79,-4,112,1576.620032
-52,-3,107,1576.630016
-52,-2,113,1576.640032
-79,-4,107,1576.650016
-52,-3,111,1576.660032
-78,-4,110,1576.670016
-52,-3,102,1576.680032
-78,-4,106,1576.690016
-53,-3,112,1576.700032
-79,-3,112,1576.710016
-52,-2,115,1576.720032
-79,-3,110,1576.730016
-52,-1,120,1576.740032
-78,-2,112,1576.750016
-52,-2,107,1576.760032
-77,-3,113,1576.770016
-51,-2,111,1576.780032
-77,-3,114,1576.790016
-51,-3,127,1576.800032
-77,-3,108,1576.810016
-52,-2,109,1576.820032
-52,-2,111,1576.830016
-79,-3,114,1576.840032
-52,-2,122,1576.850016
-78,-3,114,1576.860032
-52,-3,113,1576.870016
-78,-3,117,1576.880032
-52,-3,120,1576.890016
-78,-5,115,1576.900032
-52,-3,118,1576.910016
-78,-5,114,1576.920032
-52,-4,104,1576.930016
-76,-5,113,1576.940032
-51,-4,119,1576.950016
-76,-5,117,1576.960032
-52,-3,115,1576.970016
-76,-6,119,1576.980032
-51,-4,108,1576.990016
-76,-4,110,1577.000032
-51,-4,118,1577.010016
-51,-3,117,1577.020032
-76,-4,107,1577.030016
-52,-3,115,1577.040032
-76,-4,115,1577.050016
-52,-4,111,1577.060032
-77,-5,116,1577.070016
-52,-5,117,1577.080032
-78,-7,112,1577.090016
-51,-5,113,1577.100032
-78,-7,101,1577.110016
-52,-5,105,1577.120032
-78,-6,113,1577.130016
-51,-3,106,1577.140032
-78,-4,104,1577.150016
-52,-2,115,1577.160032
-78,-4,104,1577.170016
-52,-2,112,1577.180032
-78,-3,109,1577.190016
-52,-3,116,1577.200032
-52,-2,107,1577.210016
-77,-4,113,1577.220032
-51,-2,116,1577.230016
-77,-3,117,1577.240032
-52,-2,122,1577.250016
-77,-4,117,1577.260032
-52,-3,117,1577.270016
-78,-4,111,1577.280032
-52,-2,102,1577.290016
-79,-4,107,1577.300032
-52,-3,112,1577.310016
-79,-4,117,1577.320032
-52,-3,111,1577.330016
-77,-5,108,1577.340032
-52,-4,108,1577.350016
-77,-6,117,1577.360032
-50,-3,113,1577.370016
-76,-5,106,1577.380032
-51,-4,97,1577.390016
-50,-3,109,1577.400032
-77,-5,108,1577.410016
-51,-3,107,1577.420032
-76,-3,109,1577.430016
-52,-2,118,1577.440032
-77,-4,104,1577.450016
-51,-2,109,1577.460032
-77,-3,108,1577.470016
-52,-2,109,1577.480032
-77,-3,108,1577.490016
-51,-3,103,1577.500032
-77,-5,103,1577.510016
-51,-3,100,1577.520032
-77,-6,105,1577.530016
-51,-3,106,1577.540032
-76,-6,106,1577.550016
-51,-3,110,1577.560032
-77,-4,102,1577.570016
-52,-3,100,1577.580032
-51,-3,108,1577.590016
-78,-3,104,1577.600032
-53,-2,117,1577.610016
-78,-4,114,1577.620032
-53,-2,106,1577.630016
-78,-5,102,1577.640032
-51,-2,105,1577.650016
-78,-5,110,1577.660032
-51,-3,113,1577.670016
-77,-5,104,1577.680032
-51,-2,106,1577.690016
-77,-3,103,1577.700032
-51,-1,106,1577.710016
-78,-3,112,1577.720032
-51,-1,107,1577.730016
-77,-3,98,1577.740032
-52,-3,98,1577.750016
-52,-3,100,1577.760032
-77,-5,110,1577.770016
-52,-3,105,1577.780032
-78,-5,107,1577.790016
-52,-3,104,1577.800032
-77,-4,113,1577.810016
-51,-2,109,1577.820032
-76,-4,115,1577.830016
-50,-2,108,1577.840032
-75,-3,108,1577.850016
-49,-1,101,1577.860032
-73,-1,112,1577.870016
-48,-1,108,1577.880032
-70,-1,98,1577.890016
-46,-1,98,1577.900032
-69,-1,106,1577.910016
-47,0,108,1577.920032
-71,-2,114,1577.930016
-48,-2,110,1577.940032
-49,-3,114,1577.950016
-76,-4,112,1577.960032
-51,-2,107,1577.970016
-78,-4,115,1577.980032
-51,-3,108,1577.990016
-77,-3,109,1578.000032
-52,-1,116,1578.010016
-77,-3,116,1578.020032
-51,-3,108,1578.030016
-76,-4,109,1578.040032
-51,-3,109,1578.050016
-76,-6,111,1578.060032
-51,-4,114,1578.070016
-76,-5,107,1578.080032
-51,-4,119,1578.090016
-77,-4,114,1578.100032
-51,-3,114,1578.110016
-78,-4,111,1578.120032
-51,-3,116,1578.130016
-51,-2,109,1578.140032
-77,-3,119,1578.150016
-52,-2,106,1578.160032
-77,-2,116,1578.170016
-51,-2,120,1578.180032
-77,-3,112,1578.190016
-52,-2,115,1578.200032
-76,-3,107,1578.210016
-51,-2,119,1578.220032
-77,-3,122,1578.230016
-51,-3,120,1578.240032
-77,-4,111,1578.250016
-51,-3,109,1578.260032
-76,-5,119,1578.270016
-51,-3,113,1578.280032
-76,-5,118,1578.290016
-51,-3,110,1578.300032
-51,-2,111,1578.310016
-77,-4,110,1578.320032
-51,-3,119,1578.330016
-78,-4,114,1578.340032
-53,-3,118,1578.350016
-78,-5,113,1578.360032
-53,-3,113,1578.370016
-78,-5,111,1578.380032
-52,-3,113,1578.390016
-77,-4,101,1578.400032
-52,-2,116,1578.410016
-77,-3,117,1578.420032
-51,-3,110,1578.430016
-77,-3,107,1578.440032
-52,-3,109,1578.450016
-77,-4,109,1578.460032
-52,-3,117,1578.470016
-78,-5,114,1578.480032
-52,-3,106,1578.490016
-52,-3,108,1578.500032
-78,-6,109,1578.510016
-52,-3,105,1578.520032
-77,-6,114,1578.530016
-51,-4,111,1578.540032
-76,-6,109,1578.550016
-50,-4,107,1578.560032
-77,-6,116,1578.570016
-50,-4,114,1578.580032
-76,-6,115,1578.590016
-51,-3,113,1578.600032
-77,-6,105,1578.610016
-51,-3,113,1578.620032
-77,-5,116,1578.630016
-51,-2,117,1578.640032
-77,-5,116,1578.650016
-52,-3,111,1578.660032
-51,-3,116,1578.670016
-77,-4,111,1578.680032
-52,-3,117,1578.690016
-77,-5,116,1578.700032
-51,-2,107,1578.710016
-77,-4,115,1578.720032
-52,-3,115,1578.730016
-77,-4,108,1578.740032
-52,-2,106,1578.750016
-77,-4,103,1578.760032
-52,-3,103,1578.770016
-78,-4,115,1578.780032
-52,-2,113,1578.790016
-78,-4,110,1578.800032
-51,-2,106,1578.810016
-77,-4,112,1578.820032
-52,-2,112,1578.830016
-76,-4,109,1578.840032
-50,-3,110,1578.850016
-52,-2,111,1578.860032
-76,-4,115,1578.870016
-51,-3,109,1578.880032
-77,-4,116,1578.890016
-51,-2,112,1578.900032
-76,-5,110,1578.910016
-51,-4,107,1578.920032
-75,-6,104,1578.930016
-51,-4,101,1578.940032
-77,-5,113,1578.950016
-51,-4,108,1578.960032
-77,-4,106,1578.970016
-51,-3,113,1578.980032
-77,-3,115,1578.990016
-52,-2,101,1579.000032
-77,-3,102,1579.010016
-52,-1,103,1579.020032
-77,-1,106,1579.030016
-52,-1,105,1579.040032
-51,-1,106,1579.050016
-78,-1,107,1579.060032
-51,-1,111,1579.070016
-76,-3,109,1579.080032
-52,-2,102,1579.090016
-76,-4,104,1579.100032
-51,-3,101,1579.110016
-76,-4,107,1579.120032
-51,-3,109,1579.130016
-76,-5,112,1579.140032
-50,-3,113,1579.150016
-76,-4,116,1579.160032
-50,-3,114,1579.170016
-77,-4,113,1579.180032
-51,-3,104,1579.190016
-77,-4,112,1579.200032
-51,-3,107,1579.210016
-78,-4,108,1579.220032
-53,-3,122,1579.230016
-52,-3,120,1579.240032
-78,-5,116,1579.250016
-52,-2,106,1579.260032
-78,-3,109,1579.270016
-52,-3,99,1579.280032
-77,-3,113,1579.290016
-52,-2,111,1579.300032
-77,-5,111,1579.310016
-51,-3,100,1579.320032
-77,-6,111,1579.330016
-51,-5,105,1579.340032
-77,-5,106,1579.350016
-51,-4,106,1579.360032
-78,-6,117,1579.370016
-51,-3,121,1579.380032
-78,-5,109,1579.390016
-52,-2,112,1579.400032
-77,-4,100,1579.410016
-51,-3,107,1579.420032
-52,-2,106,1579.430016
-77,-3,99,1579.440032
-51,-3,108,1579.450016
-78,-4,109,1579.460032
-50,-2,109,1579.470016
-77,-4,107,1579.480032
-49,-2,105,1579.490016
-73,-2,94,1579.500032
-46,-2,112,1579.510016
-68,-1,111,1579.520032
-45,0,101,1579.530016
-65,-1,99,1579.540032
-44,0,100,1579.550016
-67,0,108,1579.560032
-47,-1,113,1579.570016
-72,-1,114,1579.580032
-50,-2,114,1579.590016
-50,-2,113,1579.600032
-77,-3,109,1579.610016
-52,-3,111,1579.620032
-78,-6,113,1579.630016
-51,-3,110,1579.640032
-77,-5,111,1579.650016
-52,-3,120,1579.660032
-76,-6,108,1579.670016
-52,-2,108,1579.680032
-78,-4,110,1579.690016
-52,-3,108,1579.700032
-78,-3,113,1579.710016
-53,-3,108,1579.720032
-79,-4,113,1579.730016
-52,-3,116,1579.740032
-79,-5,106,1579.750016
-52,-3,110,1579.760032
-77,-5,103,1579.770016
-52,-3,113,1579.780032
-51,-3,117,1579.790016
-77,-5,114,1579.800032
-51,-2,111,1579.810016
-77,-3,109,1579.820032
-51,-2,117,1579.830016
-78,-2,114,1579.840032
-52,-2,115,1579.850016
-78,-1,109,1579.860032
-53,-2,106,1579.870016
-78,-3,113,1579.880032
-53,-2,114,1579.890016
-78,-4,113,1579.900032
-52,-2,117,1579.910016
-78,-4,111,1579.920032
-52,-3,114,1579.930016
-77,-3,107,1579.940032
-52,-3,105,1579.950016
-77,-4,112,1579.960032
-51,-3,114,1579.970016
-52,-4,107,1579.980032
-78,-4,122,1579.990016
-52,-4,110,1580.000032
-78,-6,111,1580.010016
-53,-4,114,1580.020032
-79,-5,115,1580.030016
-52,-2,102,1580.040032
-78,-5,108,1580.050016
-52,-2,112,1580.060032
-77,-4,115,1580.070016
-52,-2,113,1580.080032
-78,-4,116,1580.090016
-52,-4,111,1580.100032
-78,-7,117,1580.110016
-52,-4,117,1580.120032
-78,-6,117,1580.130016
-53,-3,115,1580.140032
-52,-4,109,1580.150016
-78,-4,115,1580.160032
-52,-2,119,1580.170016
-77,-3,114,1580.180032
-52,-2,105,1580.190016
-78,-3,115,1580.200032
-51,-2,110,1580.210016
-78,-4,106,1580.220032
-51,-4,112,1580.230016
-78,-5,109,1580.240032
-52,-4,115,1580.250016
-78,-6,109,1580.260032
-52,-3,115,1580.270016
-77,-3,111,1580.280032
-52,-2,109,1580.290016
-77,-4,112,1580.300032
-52,-3,108,1580.310016
-77,-5,110,1580.320032
-52,-3,114,1580.330016
-52,-4,106,1580.340032
-78,-5,113,1580.350016
-52,-3,118,1580.360032
-78,-4,107,1580.370016
-52,-3,112,1580.380032
-78,-2,109,1580.390016
-52,-2,103,1580.400032
-78,-4,120,1580.410016
-52,-4,114,1580.420032
-78,-5,116,1580.430016
-52,-3,111,1580.440032
-78,-7,106,1580.450016
-52,-4,111,1580.460032
-78,-7,103,1580.470016
-53,-5,107,1580.480032
-78,-5,111,1580.490016
-52,-4,100,1580.500032
-52,-4,105,1580.510016
-78,-5,114,1580.520032
-52,-4,113,1580.530016
-78,-4,110,1580.540032
-53,-4,109,1580.550016
-78,-6,104,1580.560032
-53,-5,103,1580.570016
-79,-7,103,1580.580032
-52,-4,105,1580.590016
-79,-7,113,1580.600032
-52,-4,110,1580.610016
-78,-6,108,1580.620032
-53,-4,108,1580.630016
-79,-5,116,1580.640032
-52,-4,110,1580.650016
-78,-5,107,1580.660032
-52,-4,105,1580.670016
-77,-7,104,1580.680032
-52,-3,104,1580.690016
-52,-4,114,1580.700032
-78,-6,110,1580.710016
-53,-4,108,1580.720032
-79,-5,116,1580.730016
-52,-4,120,1580.740032
-79,-5,111,1580.750016
-53,-4,117,1580.760032
-79,-5,107,1580.770016
-52,-3,107,1580.780032
-79,-4,103,1580.790016
-52,-3,113,1580.800032
-79,-4,107,1580.810016
-52,-3,99,1580.820032
-79,-5,112,1580.830016
-53,-3,111,1580.840032
-80,-4,112,1580.850016
-52,-3,108,1580.860032
-53,-2,104,1580.870016
-79,-5,102,1580.880032
-52,-2,106,1580.890016
-79,-3,115,1580.900032
-52,-3,110,1580.910016
-78,-3,100,1580.920032
-53,-3,101,1580.930016
-79,-3,106,1580.940032
-53,-2,103,1580.950016
-79,-4,107,1580.960032
-53,-3,105,1580.970016
-79,-4,105,1580.980032
-53,-3,107,1580.990016
-79,-4,100,1581.000032
-53,-3,107,1581.010016
-79,-5,103,1581.020032
-53,-3,103,1581.030016
-53,-3,106,1581.040032
-79,-4,109,1581.050016
-53,-2,103,1581.060032
-78,-4,106,1581.070016
-53,-2,110,1581.080032
-79,-4,106,1581.090016
-53,-3,108,1581.100032
-79,-3,102,1581.110016
-53,-3,104,1581.120032
-80,-5,108,1581.130016
-53,-3,100,1581.140032
-80,-5,107,1581.150016
-54,-3,114,1581.160032
-80,-4,111,1581.170016
-54,-3,107,1581.180032
-80,-3,111,1581.190016
-54,-2,107,1581.200032
-80,-3,111,1581.210016
-53,-2,114,1581.220032
-54,-2,111,1581.230016
-79,-4,116,1581.240032
-53,-3,116,1581.250016
-79,-4,109,1581.260032
-53,-2,112,1581.270016
-79,-5,111,1581.280032
-53,-3,111,1581.290016
-80,-3,108,1581.300032
-53,-2,108,1581.310016
-79,-2,112,1581.320032
-53,-2,105,1581.330016
-80,-2,107,1581.340032
-53,-2,115,1581.350016
-79,-3,116,1581.360032
