Item1.Item1.X,Item1.Item1.Y,Item1.Item1.Brightness,Item1.Item2,Item2
19,1,92,2967.420032,4546.256992
12,0,86,2967.430016,4546.266976
17,1,90,2967.440032,4546.276992
12,1,88,2967.450016,4546.286976
17,1,93,2967.460032,4546.296992
10,1,88,2967.470016,4546.306976
11,1,97,2967.480032,4546.316992
15,2,94,2967.490016,4546.326976
9,2,90,2967.500032,4546.336992
14,2,86,2967.510016,4546.346976
9,1,94,2967.520032,4546.356992
12,1,91,2967.530016,4546.366976
8,1,93,2967.540032,4546.376992
11,1,93,2967.550016,4546.386976
7,0,92,2967.560032,4546.396992
10,0,95,2967.570016,4546.406976
6,0,92,2967.580032,4546.416992
8,1,89,2967.590016,4546.426976
4,0,90,2967.600032,4546.436992
7,0,89,2967.610016,4546.446976
4,0,89,2967.620032,4546.456992
5,0,92,2967.630016,4546.466976
3,0,92,2967.640032,4546.476992
4,0,86,2967.650016,4546.486976
2,0,89,2967.660032,4546.496992
3,0,85,2967.670016,4546.506976
3,0,89,2967.680032,4546.516992
1,0,95,2967.690016,4546.526976
2,0,94,2967.700032,4546.536992
1,0,91,2967.710016,4546.546976
2,0,95,2967.720032,4546.556992
1,0,93,2967.730016,4546.566976
1,1,91,2967.740032,4546.576992
0,0,93,2967.750016,4546.586976
0,0,87,2967.760032,4546.596992
1,0,88,2967.770016,4546.606976
0,0,94,2967.780032,4546.616992
0,0,94,2967.790016,4546.626976
0,0,89,2967.800032,4546.636992
0,0,91,2967.810016,4546.646976
0,0,90,2967.820032,4546.656992
0,0,93,2967.830016,4546.666976
0,0,93,2967.840032,4546.676992
0,0,95,2967.850016,4546.686976
0,0,94,2967.860032,4546.696992
0,0,89,2967.870016,4546.706976
0,0,94,2967.880032,4546.716992
0,0,94,2967.890016,4546.726976
0,0,94,2967.900032,4546.736992
0,0,90,2967.910016,4546.746976
0,0,95,2967.920032,4546.756992
0,0,92,2967.930016,4546.766976
0,0,93,2967.940032,4546.776992
0,0,86,2967.950016,4546.786976
0,0,90,2967.960032,4546.796992
0,0,90,2967.970016,4546.806976
0,0,90,2967.980032,4546.816992
0,0,90,2967.990016,4546.826976
0,0,93,2968.000032,4546.836992
0,0,90,2968.010016,4546.846976
0,0,93,2968.020032,4546.856992
0,0,92,2968.030016,4546.866976
0,0,93,2968.040032,4546.876992
0,0,90,2968.050016,4546.886976
0,0,91,2968.060032,4546.896992
0,0,92,2968.070016,4546.906976
0,0,92,2968.080032,4546.916992
0,0,91,2968.090016,4546.926976
0,0,92,2968.100032,4546.936992
0,0,92,2968.110016,4546.946976
0,0,89,2968.120032,4546.956992
0,0,90,2968.130016,4546.965984
0,0,91,2968.140032,4546.976992
0,0,96,2968.150016,4546.986976
0,0,93,2968.160032,4546.996992
0,0,92,2968.170016,4547.006976
0,0,93,2968.180032,4547.016992
0,0,95,2968.190016,4547.026976
0,0,90,2968.200032,4547.036992
0,0,89,2968.210016,4547.046976
0,0,91,2968.220032,4547.056992
0,0,90,2968.230016,4547.066976
0,0,89,2968.240032,4547.076992
0,0,92,2968.250016,4547.086976
0,0,93,2968.260032,4547.096992
0,0,90,2968.270016,4547.106976
0,0,93,2968.280032,4547.116992
0,0,95,2968.290016,4547.126976
0,0,89,2968.300032,4547.136992
0,0,95,2968.310016,4547.146976
0,0,97,2968.320032,4547.156992
0,0,95,2968.330016,4547.166976
0,0,92,2968.340032,4547.176992
0,0,92,2968.350016,4547.186976
0,0,97,2968.360032,4547.196992
0,0,91,2968.370016,4547.206976
0,0,92,2968.380032,4547.216992
0,0,90,2968.390016,4547.226976
0,0,88,2968.400032,4547.236992
0,0,90,2968.410016,4547.246976
0,0,89,2968.420032,4547.256992
0,0,92,2968.430016,4547.266976
0,0,90,2968.440032,4547.276992
0,0,89,2968.450016,4547.286976
0,0,93,2968.460032,4547.296992
0,0,91,2968.470016,4547.306976
0,0,94,2968.480032,4547.316992
0,0,91,2968.490016,4547.326976
0,0,90,2968.500032,4547.336992
0,0,96,2968.510016,4547.346976
0,0,94,2968.520032,4547.356992
0,0,91,2968.530016,4547.366976
0,0,91,2968.540032,4547.376992
0,0,93,2968.550016,4547.386976
0,0,88,2968.560032,4547.396992
0,0,86,2968.570016,4547.406976
0,0,93,2968.580032,4547.416992
0,0,91,2968.590016,4547.426976
0,0,92,2968.600032,4547.436992
0,0,89,2968.610016,4547.446976
0,0,91,2968.620032,4547.456992
0,0,92,2968.630016,4547.466976
0,0,88,2968.640032,4547.476992
0,0,92,2968.650016,4547.486976
0,0,93,2968.660032,4547.496992
0,0,90,2968.670016,4547.506976
0,0,90,2968.680032,4547.516992
0,0,92,2968.690016,4547.526976
0,0,96,2968.700032,4547.536992
0,0,92,2968.710016,4547.546976
0,0,91,2968.720032,4547.556992
0,0,89,2968.730016,4547.566976
0,0,90,2968.740032,4547.576992
0,0,91,2968.750016,4547.586976
0,0,94,2968.760032,4547.596992
0,0,93,2968.770016,4547.606976
0,0,88,2968.780032,4547.616992
0,0,89,2968.790016,4547.626976
0,0,91,2968.800032,4547.636992
0,0,90,2968.810016,4547.646976
0,0,87,2968.820032,4547.656992
0,0,94,2968.830016,4547.666976
0,0,96,2968.840032,4547.676992
0,0,92,2968.850016,4547.686976
0,0,91,2968.860032,4547.696992
0,0,90,2968.870016,4547.706976
0,0,95,2968.880032,4547.716992
0,0,89,2968.890016,4547.726976
0,0,93,2968.900032,4547.736992
0,0,99,2968.910016,4547.746976
0,0,93,2968.920032,4547.756992
0,0,91,2968.930016,4547.766976
0,0,91,2968.940032,4547.776992
0,0,93,2968.950016,4547.786976
0,0,89,2968.960032,4547.796992
0,0,95,2968.970016,4547.806976
0,0,92,2968.980032,4547.816992
0,0,94,2968.990016,4547.826976
0,0,90,2969.000032,4547.836992
0,0,90,2969.010016,4547.846976
0,0,90,2969.020032,4547.856992
0,0,86,2969.030016,4547.866976
0,0,90,2969.040032,4547.876992
0,0,92,2969.050016,4547.886976
0,0,88,2969.060032,4547.896992
0,0,90,2969.070016,4547.906976
0,0,90,2969.080032,4547.916992
0,0,91,2969.090016,4547.926976
0,0,88,2969.100032,4547.936992
0,0,87,2969.110016,4547.946976
0,0,90,2969.120032,4547.956992
0,0,91,2969.130016,4547.966976
0,0,90,2969.140032,4547.976992
0,0,93,2969.150016,4547.986976
0,0,91,2969.160032,4547.996992
0,0,90,2969.170016,4548.006976
0,0,90,2969.180032,4548.016992
0,0,94,2969.190016,4548.026976
0,0,93,2969.200032,4548.036992
0,0,89,2969.210016,4548.046976
0,0,92,2969.220032,4548.056992
0,0,89,2969.230016,4548.066976
0,0,95,2969.240032,4548.076992
0,0,96,2969.250016,4548.086976
0,0,94,2969.260032,4548.096992
0,0,94,2969.270016,4548.106976
0,0,89,2969.280032,4548.116992
0,0,89,2969.290016,4548.126976
0,0,93,2969.300032,4548.136992
0,0,92,2969.310016,4548.146976
0,0,89,2969.320032,4548.156992
0,0,93,2969.330016,4548.166976
0,0,91,2969.340032,4548.176992
0,0,90,2969.350016,4548.186976
0,0,90,2969.360032,4548.196992
0,0,91,2969.370016,4548.206976
0,0,93,2969.380032,4548.216992
0,0,89,2969.390016,4548.226976
0,0,94,2969.400032,4548.236992
0,0,87,2969.410016,4548.246976
0,0,92,2969.420032,4548.256992
0,0,88,2969.430016,4548.266976
0,0,91,2969.440032,4548.276992
0,0,92,2969.450016,4548.286976
0,0,92,2969.460032,4548.296992
0,0,88,2969.470016,4548.306976
0,0,92,2969.480032,4548.316992
0,0,92,2969.490016,4548.326976
0,0,94,2969.500032,4548.336992
0,0,91,2969.510016,4548.346976
0,0,91,2969.520032,4548.356992
0,0,96,2969.530016,4548.366976
0,0,90,2969.540032,4548.376992
0,0,93,2969.550016,4548.386976
0,0,91,2969.560032,4548.396992
0,0,89,2969.570016,4548.406976
0,0,92,2969.580032,4548.416992
0,0,90,2969.590016,4548.426976
0,0,96,2969.600032,4548.436992
0,0,92,2969.610016,4548.446976
0,0,89,2969.620032,4548.456992
0,0,91,2969.630016,4548.466976
0,0,94,2969.640032,4548.476992
0,0,92,2969.650016,4548.486976
0,0,93,2969.660032,4548.496992
0,0,93,2969.670016,4548.506976
0,0,93,2969.680032,4548.516992
0,0,91,2969.690016,4548.526976
0,0,92,2969.700032,4548.536992
0,0,95,2969.710016,4548.546976
0,0,89,2969.720032,4548.556992
0,0,92,2969.730016,4548.566976
0,0,88,2969.740032,4548.576992
0,0,90,2969.750016,4548.586976
0,0,92,2969.760032,4548.596992
0,0,95,2969.770016,4548.606976
0,0,92,2969.780032,4548.616992
0,0,92,2969.790016,4548.626976
0,0,94,2969.800032,4548.636992
0,0,91,2969.810016,4548.646976
0,0,93,2969.820032,4548.656992
0,0,89,2969.830016,4548.666976
0,0,94,2969.840032,4548.676992
0,0,93,2969.850016,4548.686976
1,0,81,2969.860032,4548.696992
0,0,87,2969.870016,4548.706976
1,0,89,2969.880032,4548.716992
1,0,89,2969.890016,4548.726976
1,0,93,2969.900032,4548.736992
2,1,90,2969.910016,4548.746976
2,0,90,2969.920032,4548.756992
3,0,84,2969.930016,4548.766976
2,0,90,2969.940032,4548.776992
4,0,88,2969.950016,4548.786976
4,1,92,2969.960032,4548.796
6,0,95,2969.970016,4548.806976
4,0,90,2969.980032,4548.816992
8,1,86,2969.990016,4548.826976
5,0,88,2970.000032,4548.836992
6,1,92,2970.010016,4548.846976
9,1,90,2970.020032,4548.856992
7,0,96,2970.030016,4548.866976
10,2,97,2970.040032,4548.876992
8,1,90,2970.050016,4548.886976
11,1,91,2970.060032,4548.896992
8,1,86,2970.070016,4548.906976
14,1,87,2970.080032,4548.916992
10,1,93,2970.090016,4548.926976
15,0,91,2970.100032,4548.936992
10,0,92,2970.110016,4548.946976
16,0,88,2970.120032,4548.956992
11,0,90,2970.130016,4548.966976
18,0,95,2970.140032,4548.976992
12,0,92,2970.150016,4548.986976
19,0,86,2970.160032,4548.996992
13,1,84,2970.170016,4549.006976
21,1,92,2970.180032,4549.016992
13,1,91,2970.190016,4549.026976
14,1,90,2970.200032,4549.036992
21,3,89,2970.210016,4549.046976
14,1,97,2970.220032,4549.056992
22,1,91,2970.230016,4549.066976
15,0,95,2970.240032,4549.076992
24,0,89,2970.250016,4549.086976
16,0,92,2970.260032,4549.096992
25,0,95,2970.270016,4549.106976
16,0,87,2970.280032,4549.116992
26,0,91,2970.290016,4549.126976
16,0,87,2970.300032,4549.136992
25,1,87,2970.310016,4549.146976
17,1,89,2970.320032,4549.156992
27,1,86,2970.330016,4549.166976
18,1,90,2970.340032,4549.176992
26,1,91,2970.350016,4549.186976
17,1,89,2970.360032,4549.196992
26,1,85,2970.370016,4549.206976
17,0,96,2970.380032,4549.216992
17,0,98,2970.390016,4549.226976
26,0,94,2970.400032,4549.236992
17,0,94,2970.410016,4549.246976
26,0,90,2970.420032,4549.256992
17,0,92,2970.430016,4549.266976
25,-2,96,2970.440032,4549.276992
17,-1,93,2970.450016,4549.286976
24,-1,104,2970.460032,4549.296992
16,-1,94,2970.470016,4549.306976
23,-2,108,2970.480032,4549.316992
14,-1,116,2970.490016,4549.326976
23,-1,110,2970.500032,4549.336992
15,-1,113,2970.510016,4549.346976
22,-2,103,2970.520032,4549.356992
14,-1,103,2970.530016,4549.366976
23,-2,95,2970.540032,4549.376992
15,-1,105,2970.550016,4549.386976
22,-1,105,2970.560032,4549.396992
15,0,93,2970.570016,4549.406976
14,0,97,2970.580032,4549.416992
22,-1,98,2970.590016,4549.426976
15,-1,94,2970.600032,4549.436992
21,0,101,2970.610016,4549.446976
15,-1,99,2970.620032,4549.456992
24,-1,99,2970.630016,4549.466976
16,0,92,2970.640032,4549.476992
24,-1,95,2970.650016,4549.486976
17,0,105,2970.660032,4549.496992
24,0,99,2970.670016,4549.506976
17,1,102,2970.680032,4549.516992
25,0,96,2970.690016,4549.526976
16,0,99,2970.700032,4549.536992
23,0,103,2970.710016,4549.548
16,1,97,2970.720032,4549.556992
23,0,104,2970.730016,4549.566976
15,1,92,2970.740032,4549.576992
23,1,98,2970.750016,4549.586976
16,1,89,2970.760032,4549.596992
23,1,100,2970.770016,4549.606976
16,1,90,2970.780032,4549.616992
17,1,92,2970.790016,4549.626976
24,2,99,2970.800032,4549.636992
17,1,96,2970.810016,4549.646976
26,2,95,2970.820032,4549.656992
17,1,97,2970.830016,4549.666976
25,3,98,2970.840032,4549.676992
17,1,96,2970.850016,4549.686976
25,2,94,2970.860032,4549.696992
17,2,97,2970.870016,4549.706976
26,2,91,2970.880032,4549.716992
17,2,98,2970.890016,4549.726976
25,2,96,2970.900032,4549.736992
18,1,96,2970.910016,4549.746976
27,3,99,2970.920032,4549.756992
18,1,95,2970.930016,4549.766976
29,2,91,2970.940032,4549.776992
20,1,89,2970.950016,4549.786976
29,1,94,2970.960032,4549.796992
21,1,95,2970.970016,4549.806976
20,2,97,2970.980032,4549.816992
29,2,90,2970.990016,4549.826976
20,2,88,2971.000032,4549.836992
29,3,95,2971.010016,4549.846976
18,2,87,2971.020032,4549.856992
27,3,98,2971.030016,4549.866976
17,2,101,2971.040032,4549.876992
24,4,105,2971.050016,4549.886976
17,2,110,2971.060032,4549.896992
23,4,117,2971.070016,4549.906976
15,2,115,2971.080032,4549.916992
23,4,115,2971.090016,4549.926976
14,3,109,2971.100032,4549.936992
23,3,101,2971.110016,4549.946976
14,3,101,2971.120032,4549.956992
22,3,98,2971.130016,4549.966976
14,3,99,2971.140032,4549.976992
22,3,98,2971.150016,4549.986976
15,3,98,2971.160032,4549.996992
16,3,89,2971.170016,4550.006976
24,4,92,2971.180032,4550.016992
17,2,92,2971.190016,4550.026976
26,4,94,2971.200032,4550.036992
17,2,93,2971.210016,4550.046976
27,4,86,2971.220032,4550.056992
18,3,88,2971.230016,4550.066976
26,4,96,2971.240032,4550.076992
18,3,90,2971.250016,4550.086976
25,4,93,2971.260032,4550.096992
17,3,93,2971.270016,4550.106976
26,4,98,2971.280032,4550.116992
17,3,96,2971.290016,4550.126976
26,3,95,2971.300032,4550.136992
17,3,94,2971.310016,4550.146976
26,3,94,2971.320032,4550.156992
17,3,94,2971.330016,4550.166976
25,3,95,2971.340032,4550.176992
16,2,93,2971.350016,4550.186976
24,1,94,2971.360032,4550.196992
17,1,92,2971.370016,4550.206976
16,0,98,2971.380032,4550.216992
25,1,100,2971.390016,4550.226976
16,0,100,2971.400032,4550.236992
25,1,105,2971.410016,4550.246976
15,1,109,2971.420032,4550.256992
23,2,110,2971.430016,4550.266976
15,2,103,2971.440032,4550.276992
23,4,104,2971.450016,4550.286976
15,3,101,2971.460032,4550.296992
24,4,102,2971.470016,4550.306976
16,2,104,2971.480032,4550.316992
23,4,105,2971.490016,4550.326976
16,2,99,2971.500032,4550.336992
24,4,99,2971.510016,4550.346976
15,3,94,2971.520032,4550.356992
23,3,97,2971.530016,4550.366976
16,3,96,2971.540032,4550.376992
23,3,92,2971.550016,4550.386976
16,2,92,2971.560032,4550.396992
16,1,101,2971.570016,4550.406976
25,3,90,2971.580032,4550.416992
17,2,93,2971.590016,4550.426976
26,3,95,2971.600032,4550.436992
17,2,89,2971.610016,4550.446976
25,3,88,2971.620032,4550.456992
17,1,90,2971.630016,4550.466976
24,1,91,2971.640032,4550.476992
16,1,93,2971.650016,4550.486976
25,1,97,2971.660032,4550.496992
17,1,96,2971.670016,4550.506976
26,1,91,2971.680032,4550.516992
17,0,88,2971.690016,4550.526976
25,2,86,2971.700032,4550.536992
17,0,95,2971.710016,4550.546976
25,1,93,2971.720032,4550.556992
16,1,97,2971.730016,4550.566976
23,2,100,2971.740032,4550.576992
14,1,100,2971.750016,4550.586976
15,1,98,2971.760032,4550.596992
20,1,104,2971.770016,4550.606976
13,1,103,2971.780032,4550.616992
19,1,96,2971.790016,4550.626976
13,1,94,2971.800032,4550.636992
18,2,93,2971.810016,4550.646976
12,1,94,2971.820032,4550.656992
20,2,96,2971.830016,4550.666976
13,1,96,2971.840032,4550.676992
22,1,99,2971.850016,4550.686976
15,1,97,2971.860032,4550.696992
23,2,90,2971.870016,4550.706976
16,1,90,2971.880032,4550.716992
24,2,88,2971.890016,4550.726976
16,2,89,2971.900032,4550.736992
23,2,86,2971.910016,4550.746976
16,1,89,2971.920032,4550.756992
24,3,90,2971.930016,4550.766976
16,0,89,2971.940032,4550.776992
25,1,84,2971.950016,4550.786976
16,0,81,2971.960032,4550.796992
18,1,83,2971.970016,4550.806976
26,1,93,2971.980032,4550.816992
18,1,86,2971.990016,4550.826976
27,1,82,2972.000032,4550.836992
19,1,89,2972.010016,4550.846976
29,2,91,2972.020032,4550.856992
20,1,92,2972.030016,4550.866976
30,1,88,2972.040032,4550.876992
19,1,93,2972.050016,4550.886976
30,1,81,2972.060032,4550.896992
19,1,90,2972.070016,4550.906976
27,1,91,2972.080032,4550.916992
18,1,100,2972.090016,4550.926976
27,2,94,2972.100032,4550.936992
18,1,92,2972.110016,4550.946976
27,1,97,2972.120032,4550.956992
18,1,93,2972.130016,4550.966976
28,2,94,2972.140032,4550.976992
18,1,92,2972.150016,4550.986976
18,1,92,2972.160032,4550.996992
27,2,92,2972.170016,4551.006976
17,0,86,2972.180032,4551.016992
26,1,89,2972.190016,4551.026976
17,0,91,2972.200032,4551.036992
26,0,93,2972.210016,4551.046976
18,0,94,2972.220032,4551.056992
27,0,89,2972.230016,4551.066976
18,1,93,2972.240032,4551.076992
27,0,94,2972.250016,4551.086976
18,0,91,2972.260032,4551.096992
27,0,95,2972.270016,4551.106976
18,0,93,2972.280032,4551.116992
27,1,99,2972.290016,4551.126976
18,0,95,2972.300032,4551.136992
26,2,101,2972.310016,4551.146976
18,1,97,2972.320032,4551.156992
16,0,92,2972.330016,4551.166976
25,2,98,2972.340032,4551.176992
15,0,98,2972.350016,4551.186976
23,1,94,2972.360032,4551.196992
14,0,97,2972.370016,4551.206976
23,1,98,2972.380032,4551.216992
14,0,102,2972.390016,4551.226976
22,1,87,2972.400032,4551.236992
15,1,87,2972.410016,4551.246976
23,2,90,2972.420032,4551.256992
15,2,95,2972.430016,4551.266976
23,2,92,2972.440032,4551.276992
16,1,92,2972.450016,4551.286976
25,2,88,2972.460032,4551.296992
17,1,89,2972.470016,4551.306976
25,1,90,2972.480032,4551.316992
16,1,91,2972.490016,4551.326976
24,2,97,2972.500032,4551.336992
15,1,93,2972.510016,4551.346976
21,1,93,2972.520032,4551.356992
13,0,96,2972.530016,4551.366976
13,1,90,2972.540032,4551.376992
19,0,91,2972.550016,4551.386976
13,1,93,2972.560032,4551.396992
19,0,96,2972.570016,4551.406976
13,0,92,2972.580032,4551.416992
20,0,92,2972.590016,4551.426976
14,1,94,2972.600032,4551.436992
22,2,90,2972.610016,4551.446976
15,0,97,2972.620032,4551.456992
22,0,87,2972.630016,4551.466976
15,0,95,2972.640032,4551.476992
23,0,92,2972.650016,4551.486976
15,0,92,2972.660032,4551.496992
22,0,99,2972.670016,4551.506976
15,0,93,2972.680032,4551.516992
24,1,100,2972.690016,4551.526976
17,1,94,2972.700032,4551.536992
25,1,93,2972.710016,4551.546976
17,0,90,2972.720032,4551.556992
17,1,93,2972.730016,4551.566976
25,1,92,2972.740032,4551.576992
16,0,87,2972.750016,4551.586976
24,1,96,2972.760032,4551.596992
15,0,98,2972.770016,4551.606976
23,1,102,2972.780032,4551.616992
16,0,101,2972.790016,4551.626976
23,0,103,2972.800032,4551.636992
15,0,103,2972.810016,4551.646976
24,0,102,2972.820032,4551.656992
17,0,103,2972.830016,4551.666976
24,0,91,2972.840032,4551.676992
15,0,95,2972.850016,4551.686976
24,2,91,2972.860032,4551.696992
16,1,98,2972.870016,4551.706976
24,2,94,2972.880032,4551.716992
15,1,99,2972.890016,4551.726976
24,2,88,2972.900032,4551.736992
16,1,92,2972.910016,4551.746976
15,2,88,2972.920032,4551.756992
23,1,88,2972.930016,4551.766976
15,1,92,2972.940032,4551.776992
23,3,97,2972.950016,4551.786976
16,1,94,2972.960032,4551.796992
24,2,89,2972.970016,4551.806976
16,2,96,2972.980032,4551.816992
25,2,99,2972.990016,4551.826976
17,2,83,2973.000032,4551.836992
24,1,89,2973.010016,4551.846976
15,1,92,2973.020032,4551.856992
22,1,97,2973.030016,4551.866976
15,1,96,2973.040032,4551.876992
21,1,97,2973.050016,4551.886976
14,1,92,2973.060032,4551.896992
21,1,94,2973.070016,4551.906976
15,1,94,2973.080032,4551.916
16,1,93,2973.090016,4551.926976
23,1,87,2973.100032,4551.936992
16,1,94,2973.110016,4551.946976
25,1,93,2973.120032,4551.956992
16,2,89,2973.130016,4551.966976
24,2,96,2973.140032,4551.976992
16,2,86,2973.150016,4551.986976
24,2,93,2973.160032,4551.996992
16,1,98,2973.170016,4552.006976
24,2,89,2973.180032,4552.016992
16,2,91,2973.190016,4552.026976
24,1,86,2973.200032,4552.036992
15,0,88,2973.210016,4552.046976
23,0,81,2973.220032,4552.056992
16,0,93,2973.230016,4552.066976
25,0,94,2973.240032,4552.076992
17,0,85,2973.250016,4552.086976
26,0,88,2973.260032,4552.096992
18,0,87,2973.270016,4552.106976
28,0,79,2973.280032,4552.116992
19,1,85,2973.290016,4552.126976
19,1,81,2973.300032,4552.136992
28,2,86,2973.310016,4552.146976
19,1,86,2973.320032,4552.156992
28,2,82,2973.330016,4552.166976
19,2,84,2973.340032,4552.176992
28,1,88,2973.350016,4552.186976
18,1,82,2973.360032,4552.196992
27,0,79,2973.370016,4552.206976
17,0,82,2973.380032,4552.216992
26,0,87,2973.390016,4552.226976
17,0,86,2973.400032,4552.236992
26,0,89,2973.410016,4552.246976
18,0,89,2973.420032,4552.256992
27,0,85,2973.430016,4552.266976
17,0,89,2973.440032,4552.276992
28,0,85,2973.450016,4552.286976
17,0,80,2973.460032,4552.296992
27,1,87,2973.470016,4552.306976
17,1,87,2973.480032,4552.316992
17,0,88,2973.490016,4552.326976
26,1,84,2973.500032,4552.336992
18,1,88,2973.510016,4552.346976
27,1,86,2973.520032,4552.356992
18,0,87,2973.530016,4552.366976
28,0,85,2973.540032,4552.376992
19,1,87,2973.550016,4552.386976
28,1,84,2973.560032,4552.396992
18,0,86,2973.570016,4552.406976
28,2,83,2973.580032,4552.416992
19,2,90,2973.590016,4552.426976
27,2,94,2973.600032,4552.436992
18,2,90,2973.610016,4552.446976
26,2,99,2973.620032,4552.456992
17,1,97,2973.630016,4552.466976
24,2,94,2973.640032,4552.476992
16,1,87,2973.650016,4552.486976
16,2,87,2973.660032,4552.496992
24,2,95,2973.670016,4552.506976
16,1,85,2973.680032,4552.516992
24,2,85,2973.690016,4552.526976
16,1,97,2973.700032,4552.536992
24,1,82,2973.710016,4552.546976
16,1,90,2973.720032,4552.556992
24,1,87,2973.730016,4552.566976
16,2,86,2973.740032,4552.576992
24,1,83,2973.750016,4552.586976
16,2,93,2973.760032,4552.596992
24,2,82,2973.770016,4552.606976
15,2,86,2973.780032,4552.616992
25,1,87,2973.790016,4552.626976
17,1,94,2973.800032,4552.636992
25,2,89,2973.810016,4552.646976
18,0,90,2973.820032,4552.656992
26,1,84,2973.830016,4552.666976
18,0,91,2973.840032,4552.676992
17,0,85,2973.850016,4552.686976
26,0,86,2973.860032,4552.696992
17,0,79,2973.870016,4552.706976
25,1,85,2973.880032,4552.716992
16,1,88,2973.890016,4552.726976
25,2,85,2973.900032,4552.736992
17,1,88,2973.910016,4552.746976
24,2,87,2973.920032,4552.756992
16,2,82,2973.930016,4552.766976
24,1,92,2973.940032,4552.776
15,0,92,2973.950016,4552.786976
23,1,86,2973.960032,4552.796992
16,1,86,2973.970016,4552.806976
24,0,88,2973.980032,4552.816992
16,0,83,2973.990016,4552.826976
24,0,88,2974.000032,4552.836992
16,1,87,2974.010016,4552.846976
25,1,87,2974.020032,4552.856992
16,1,92,2974.030016,4552.866976
16,1,93,2974.040032,4552.876992
24,1,95,2974.050016,4552.886976
16,2,92,2974.060032,4552.896992
23,1,91,2974.070016,4552.906976
16,0,86,2974.080032,4552.916992
23,1,83,2974.090016,4552.926976
16,0,91,2974.100032,4552.936992
22,0,87,2974.110016,4552.946976
14,0,87,2974.120032,4552.956992
21,0,95,2974.130016,4552.966976
14,1,91,2974.140032,4552.976992
20,1,90,2974.150016,4552.986976
13,1,92,2974.160032,4552.996992
21,2,90,2974.170016,4553.006976
13,2,88,2974.180032,4553.016992
21,2,90,2974.190016,4553.026976
14,1,85,2974.200032,4553.036992
21,2,87,2974.210016,4553.046976
14,1,86,2974.220032,4553.056992
16,1,78,2974.230016,4553.066976
24,3,88,2974.240032,4553.076992
17,1,90,2974.250016,4553.086976
27,2,91,2974.260032,4553.096992
19,2,91,2974.270016,4553.106976
29,1,89,2974.280032,4553.116992
18,1,91,2974.290016,4553.126976
28,1,94,2974.300032,4553.136992
17,1,99,2974.310016,4553.146976
26,0,100,2974.320032,4553.156992
17,1,94,2974.330016,4553.166976
24,1,94,2974.340032,4553.176992
17,1,93,2974.350016,4553.186976
24,2,90,2974.360032,4553.196992
17,1,91,2974.370016,4553.206976
24,3,91,2974.380032,4553.216992
16,2,91,2974.390016,4553.226976
16,2,88,2974.400032,4553.236992
24,3,85,2974.410016,4553.246976
16,2,85,2974.420032,4553.256992
24,3,84,2974.430016,4553.266976
16,2,89,2974.440032,4553.276992
25,2,83,2974.450016,4553.286976
16,2,87,2974.460032,4553.296992
25,2,92,2974.470016,4553.306976
17,1,88,2974.480032,4553.316992
25,1,83,2974.490016,4553.326976
17,1,86,2974.500032,4553.336992
26,1,85,2974.510016,4553.346976
16,1,84,2974.520032,4553.356992
26,0,83,2974.530016,4553.366976
17,1,90,2974.540032,4553.376992
24,1,84,2974.550016,4553.386976
16,0,89,2974.560032,4553.396992
24,1,89,2974.570016,4553.406976
16,1,85,2974.580032,4553.416992
16,1,91,2974.590016,4553.426976
23,1,88,2974.600032,4553.436992
16,1,90,2974.610016,4553.446976
24,1,83,2974.620032,4553.456992
16,1,89,2974.630016,4553.466976
24,0,89,2974.640032,4553.476992
17,1,88,2974.650016,4553.486976
24,0,86,2974.660032,4553.496992
17,0,87,2974.670016,4553.506976
25,0,93,2974.680032,4553.516992
16,0,93,2974.690016,4553.526976
24,0,88,2974.700032,4553.536992
17,0,98,2974.710016,4553.546976
24,1,94,2974.720032,4553.556992
17,1,88,2974.730016,4553.566976
24,1,91,2974.740032,4553.576992
16,1,94,2974.750016,4553.586976
24,1,88,2974.760032,4553.596992
15,0,86,2974.770016,4553.606976
15,0,89,2974.780032,4553.616992
23,0,96,2974.790016,4553.626976
15,-1,92,2974.800032,4553.636992
23,0,95,2974.810016,4553.646976
16,0,97,2974.820032,4553.656992
24,0,98,2974.830016,4553.666976
17,0,94,2974.840032,4553.676992
25,1,95,2974.850016,4553.686976
17,1,101,2974.860032,4553.696992
24,0,101,2974.870016,4553.706976
16,0,97,2974.880032,4553.716992
23,1,104,2974.890016,4553.726976
15,1,109,2974.900032,4553.736992
21,0,109,2974.910016,4553.746976
14,1,104,2974.920032,4553.756992
15,1,97,2974.930016,4553.766976
21,2,103,2974.940032,4553.776992
14,1,96,2974.950016,4553.786976
20,2,90,2974.960032,4553.796992
14,1,89,2974.970016,4553.806976
20,2,93,2974.980032,4553.816992
14,2,88,2974.990016,4553.826976
21,1,93,2975.000032,4553.836992
14,1,92,2975.010016,4553.846976
22,1,94,2975.020032,4553.856992
15,1,97,2975.030016,4553.866976
22,1,92,2975.040032,4553.876992
15,0,92,2975.050016,4553.886976
23,1,87,2975.060032,4553.896992
16,0,91,2975.070016,4553.906976
23,1,88,2975.080032,4553.916992
15,1,91,2975.090016,4553.926976
23,1,93,2975.100032,4553.936992
16,1,93,2975.110016,4553.946976
23,1,93,2975.120032,4553.956992
16,0,94,2975.130016,4553.966976
15,0,91,2975.140032,4553.976992
24,0,88,2975.150016,4553.985984
